Geneid	KQGRcry	MGGQcry	PL4mw	PL4snow	QTsnow1	QTsnow2	Qycry	QYice	QYmw	TGLcry	TGLmw
g1570	1.862355	22.112658	0	0	0	0	0	0	5.529206	41.821057	0
g1571	0	17.580804	0	0	0	0	0	0	8.792059	0	0
g1572	0	13.167091	0	0	0	0	0	0	14.110256	0	0
g1573	0	13.362576	0	0	0	0	3.163548	0	38.981524	0	0
g1574	0	40.284697	0	0	0	0	0	0	0	0	0
g1575	4.889287	84.176735	0	0	4.847483	0	0	0	0	0	0
g1576	0	885.553297	0	0	0	0	0	2.058148	191.025921	97.206267	0
g1577	1.878615	89.222882	0	0	0	0	0	0	0	0	0
g1578	0	44.526198	0	0	0	0	0	0	0	0	0
g1579	0	1157.42602	0	3.398834	0	0	0	0	2.679732	0	0
g1580	0	7.669158	0	0	0	0	32.681681	0	0	0	0
g1581	0	3.709237	0	0	0	0	10.537803	0	23.187103	3.507589	0
g1582	0	26.485244	0	0	0	0	0	0	0	0	0
g1583	0	603.689669	0	5.378042	0	0	16.86154	0	21.200963	0	0
g1584	0	49.357032	0	0	0	0	0	0	0	10.770875	0
g1585	2.48326	17.690982	0	0	0	0	4.188284	0	0	0	0
g1586	0	90.264863	0	0	0	0	0	0	0	2.845257	0
g1587	64.977411	67.507026	15.518675	50.975342	32.210919	31.316305	11.415768	24.811929	168.79937	54.717499	117.339917
g1588	0	52.397591	0	0	0	0	0	0	0	0	0
g1589	0	50.900714	0	0	0	0	0	0.532351	0	0	0
g1590	0	90.743153	0	0	0	0	0	0	0.600266	0	0
g1591	0	12.677284	0	0	0	0	6.002614	1.812021	0	0	0
g1592	0	28.107676	0	0	0	0	84.289112	0	11.713739	0	0
g1593	0	26.966415	0	0	0	0	0	0	14.449017	7.285833	0
g1594	0	5.940658	0	0	0	0	0	0	0	0	0
g1595	0	78.271559	0	6.532521	0	0	0	0	5.150415	11.686802	0
g1596	0	13.022645	0	0	0	0	1.541535	0	2.713562	0	0
g1597	0	0	0	0	0	0	0	0	0	0	0
g1598	0	0	0	0	0	0	0	8.824451	0	54.489325	0
g1599	0	32.491075	0	6.440277	0	0	0	0	0	7.681184	2.35315
g1600	0	177.757923	0	0	0	0	0	0	0	0	0
g1601	0	71.190137	0	0	0	0	0	0	0	0	0
g1602	0	212.945759	0	0	0	0	9.259758	1.863508	0	0	0
g1603	0	21.27032	0	0	0	0	3.021409	0	0	0	0
g1604	0	41.062678	15.248561	0	0	0	2.243414	0	7.898157	0	0
g1605	4.765573	367.795995	0	0	0	0	0	0	3.537166	18.727756	0
g1606	0	47.376443	0	0	0	0	12.23588	0	0	0	0
g1607	0	757.807688	0	0	0	0	0	0	0	0	0
g1608	0	21.500539	1.472262	1.450815	0	0	1.949432	5.100153	6.863167	8.651781	0.795149
g1609	0	309.222763	0	0	0	0	675.477735	0	162.43752	0	0
g1610	0	99.594808	0	0	0	0	0	0	0	3.247602	0
g1611	66.386172	1067.49646	0	14.284945	15.044241	0	223.934804	9.657094	481.477576	668.716143	9.134014
g1612	0	42.988521	0	0	0	0	2.035479	0	0	8.1303	0
g1613	7.324401	26.089867	0	0	0	0	0	3.729142	146.783158	78.126482	17.635761
g1614	0	9.142581	0	0	0	0	0	0	0	0	0
g1615	0	297.67809	0	0	0	0	0	0	0	20.741748	0
g1616	82.455222	8.332183	6.703977	72.669466	0	0	11.835709	81.282781	93.754728	27.577248	146.639392
g1617	0	253.181711	0	0	3.227626	0	0	0	21.746802	32.897099	0
g1618	0	0	0	5.122379	0	0	0	0	0	0	0
g1619	0	20.683486	0	0	0	0	14.690251	0	21.549359	0	0
g1620	0	421.379687	0	0	0	0	0	0	0	0	0
g1621	40.316148	43.88024	0	12.651347	0	3.23844	14.166148	47.040002	79.79729	11.316747	70.493925
g1622	357.642632	574.906366	0	0	0	0	46.400205	2.801385	0	3.088933	0
g1623	0	26.097311	0	0	0	0	0	0	7.250619	16.452374	0
g1624	0	150.572052	0	0	0	0	0	0	2.67022	2.019665	0
g1625	0	48.825263	2.909943	0	0	0	0	0	29.391113	0	0
g1626	0	54.570064	0	2.338747	0	0	1.04751	1.264856	5.531792	0	0.427266
g1627	0	4.106239	0	0	0	0	0	0	0	0	0
g1628	0	202.28154	0	0	0	0	0	0	0	0	0
g1629	0	0	15.373862	60.5996	5.318391	0	0	1.365578	3.981529	0	0.922579
g1630	0	246.564295	0	0	0	0	3.07228	0	0	0	0
g1631	0	46.452754	0	0	0	0	2.199509	2.655881	170.358865	219.637013	0
g1632	0	86.908378	0	0	0	0	0	2.981329	0	0	0
g1633	0	3.789459	0	0	0	0	0	0	0	0	0
g1634	0	476.407221	0	0	0	0	0	0	0	0	0
g1635	0	42.873659	0	0	0	0	4.567592	0	2.680109	0	0
g1636	0	46.924409	0	0	0	0	7.935147	0	2.793646	147.911388	0
g1637	3.571694	106.021209	0	0	0	0	0	0	0	0	0
g1638	0	0	0	0	0	0	0	0	0	0	0
g1639	0	61.356693	0	0	0	0	0	0	0	0	0
g1640	0	0	0	0	0	0	0	5.590524	16.299941	20.547878	8.812853
g1641	26.091892	4.425742	0	21.054153	0	0	22.003388	1.897774	0	46.036553	0
g1642	0	58.859886	0	0	0	0	0	0	7.358872	0	0
g1643	1.459468	90.110716	0	0	0	0	0	0	4.333062	1.638691	0
g1644	0	164.45898	0	0	0	0	1.029123	0	0	0	0
g1645	0	306.716577	0	0	0	0	12.602461	2.173903	19.014941	1253.65381	0
g1646	0	24.356564	0	0	0	0	0	0	0	0	0
g1647	0	95.529191	0	0	0	0	2.423168	0	4.2655	0	0
g1648	9.677713	35.62156	0	0	0	0	3.2645	1.970923	25.85923	0	0
g1649	0	12.658568	0	0	0	0	2.996876	0	15.826193	35.911199	0
g1650	0	165.70916	0	0	0	0	0	0	0	8.586333	0
g1651	0	3.778188	0	0	0	0	0	0	0	0	0
g1652	0	3.905728	0	0	0	0	0	0	0	0	0
g1653	0	169.420685	0	0	0	0	2.934864	0	15.498715	0	0
g1654	0	36.700666	6.947982	0	0	0	0	0	2.699087	2.041499	0
g1655	0	96.985958	0	0	0	0	0	0	1.924687	4.367306	0
g1656	0	65.703678	0	0	0	0	3.043397	0	7.14305	0	0
g1657	0	880.820035	0	0	0	0	0	1.134798	138.963746	87.589585	0
g1658	0	43.37854	0	0	0	0	0	0	0	0	0
g1659	0	59.607262	0	0	0	0	10.583874	2.129984	27.94617	75.155707	0
g1660	4490.22109	4309.11721	1820.67942	10370.7667	89.791338	1932.56443	1137.86763	17216.2877	13063.2554	6121.86459	19686.569
g1661	0	104.542216	0	0	0	0	0	0	5.027015	0	0
g1662	0	3.327114	0	0	0	0	0	0	4.159677	0	0
g1663	0	32.824996	0	0	0	0	0	0	115.655302	0	0
g1664	0	179.331541	0	0	0	0	0	0	0	0	0
g1665	0	0	0	0	0	0	0	0	0	0	0
g1666	2.909103	154.744647	0	0	0	0	0	0	0	0	0
g1667	0	3.03781	0	4.81716	0	0	2.157576	1.302623	3.797978	0	0
g1668	0	33.591911	0	0	0	0	0	0	0	0	0
g1669	0	1.635857	0	0	0	0	0	0	1.022603	0	0
g1670	0	3.011008	0	0	0	0	0	0	0	0	0
g1671	0	11.637619	0	0	0	0	0	0	0	0	0
g1672	0	0	0	0	0	0	0	0	0	0	0
g1673	0	64.989846	0	0	0	0	0	0	0	8.779535	0
g1674	0	27.027889	0	0	0	0	0	0	0	0	0
g1675	0	77.754294	0	0	0	0	16.567276	0	0	0	0
g1676	0.864853	1.540324	6.609741	13.026905	4.287291	2.917752	2.552668	2.862151	11.554606	0	0
g1677	22.280386	284.386969	0	0	0	0	0	0	11.024828	0	0
g1678	724.942695	168.983605	0	7.177584	0	0	285.045142	95.428238	475.355957	567.850061	0
g1679	0	4.304922	0	0	0	0	0	0	0	0	0
g1680	0	3.469478	0	0	0	0	0	0	0	9.842591	0
g1681	0	1476.74011	0	0	0	0	0	0	0	0	0
g1682	0	71.396268	0	0	0	0	0	0	0	135.02978	0
g1683	3.905233	424.274142	0	0	0	0	0	0	2.898594	0	0
g1684	44.471446	60.136912	0	0	0	0	0	0	0	0	0
g1685	0	12.124661	0	0	0	0	0	0	0	0	0
g1686	0	31.220187	0	0	0	0	87.687468	0	13.306564	0.670976	0
g1687	0	17.464651	0	0	0	0	0	0	0	0	0
g1688	0	4.425313	0	0	0	0	0	0	2.766342	0	0
g1689	0	210.382701	0	0	0	0	0	0	5.010056	3.789438	0
g1690	0	9.423768	0	0	0	0	0	0	0	0	0
g1691	0	118.793327	0	0	0	0	0	0	5.304273	8.023947	0
g1692	3.011601	250.307544	0	0	0	0	5.079388	4.599975	17.88248	16.907133	0
g1693	56.193989	54.118872	4.77188	35.267737	0	3.611077	8.424639	57.856958	79.710618	29.444164	120.700132
g1694	652.246207	82.185906	0	0	0	0	65.855321	8.132678	156.762274	4028.38101	0
g1695	0	100.720284	0	0	0	0	0	0	2.090026	0	0
g1696	0	303.133269	0	0	0	0	0	0	0	2.266038	0
g1697	2.026698	7.219194	0	0	0	0	3.418243	0	0	0	0
g1698	224.58548	39.874606	0	0	0	0	1.770035	0	12.463163	18.853434	0
g1699	0	0	0	0	0	0	1.940735	7.030244	20.497643	0	0
g1700	0	12.454875	2.505262	0	0	0	0	0	7.785764	0	0
g1701	7.930683	519.084063	3.788199	55.995203	0	0	5.01598	16.151297	11.772832	121.324821	1.363969
g1702	0	4.548255	0	0	0	0	0	0	0	0	0
g1703	2.622055	158.778038	0	0	0	0	0	0	0	0	0
g1704	0	45.011012	0	0	0	0	0	0	0	0	0
g1705	0	534.775718	0	0	0	0	0	1.68613	19.664577	0	0
g1706	0	9.032429	0	0	0	0	0	0	0	0	0
g1707	0	94.576113	0	0	0	0	2.58353	0	6.821678	3.439792	0
g1708	0	101.681352	0	0	0	0	0	0	0	0	0
g1709	0	54.123121	0	0	0	0	0	0	24.929819	8.081175	0
g1710	0	30.751236	0	0	0	0	0	0	0	0	0
g1711	0	33.159567	0	0	0	0	8.831726	0	5.182159	0	0
g1712	100.722375	145.591048	0	0	0	18.995413	48.009309	20.624181	35.754539	34.419039	10.54436
g1713	0	23.293944	0	0	0	0	0	0	0	0	0
g1714	0	102.958191	0	0	0	0	0	0	0	36.930029	0
g1715	509.162206	91.047201	0	0	0	0	0	0	0	0	0
g1716	0	32.826335	0	0	0	0	0	0	0	0	0
g1717	0	70.258961	0	0	0	0	0	0	0	3.496811	0
g1718	0	54.525894	0	0	0	0	0	0	0	0	0
g1719	0	53.58705	0	0	0	0	1.902985	0	3.349822	5.067385	0
g1720	0	9.743663	0	0	0	0	0	0	0	6.5814	0
g1721	3.234071	0.959993	1.544798	3.044588	0	0	0	0	2.400435	0	0.278108
g1722	0	136.454826	0	0	0	0	0	0	2.941391	0	0
g1723	0	0	0	0	0	0	2.882256	0	10.147264	0	0
g1724	0	96.438609	0	0	0	0	0	0	0	0	0
g1725	3.475802	8.253982	0	0	0	0	0	0	5.159711	3.902632	0
g1726	0	26.137086	0	0	0	0	0	0	0	0	0
g1727	0.597415	561.797752	3.424363	118.106712	0	0.575857	3.526617	13.079213	36.360557	149.918904	3.698902
g1728	3.605294	25.684464	6.888473	6.788123	0	0	3.040358	0	21.407754	24.288157	4.960493
g1729	0	14.213583	0	0	0	0	0	0	0	0	0
g1730	0	111.35218	0	0	0	0	0	0	0	7.261975	0
g1731	0	0	0	0	0	0	0	0	0	0	0
g1732	0	211.899019	0	4.12289	0	2.110721	133.879722	0	45.508364	1.229321	1.129817
g1733	0.221671	98.963607	0	0	0	0	0	0	0.329063	0	0
g1734	0	23.750293	0	0	0	0	0	0	0	0	0
g1735	10.256176	38.562603	0	9.655271	0	0	1.441512	3.481217	15.224949	44.143284	0
g1736	0	37.738923	13.495242	0	0	0	0	0	36.697534	0	0
g1737	8.4275	637.406829	0	0	0	0	153.509935	0.858155	32.526885	39.742083	0
g1738	0	1260.1314	0	0	0	0	0	0	4.322253	0	0
g1739	0	86.470661	12.649687	0	0	3.190845	5.583179	0	142.506918	102.212226	0
g1740	0	30.104133	14.532859	0	0	0	2.138118	0	7.527452	0	0
g1741	0	15.833528	0	0	0	0	0	0	14.84673	0	0
g1742	0	39.257373	0	0	0	0	0	0	3.424253	0	0
g1743	0	56.811933	1.945116	0	0	0	9.443649	0.518322	54.404655	6.858308	0
g1744	0	103.846014	0	0	0	0	18.438912	0	37.867661	274.14318	0
g1745	0	11.426132	0	0	0	0	2.705101	0	4.761785	28.813235	0
g1746	0	288.350664	0	4.864336	0	0	0	0	0	0	0
g1747	0	215.248513	5.870726	0	0	0	2.591156	0	4.561209	27.599562	0
g1748	0	0	0	0	0	0	0	0	0	0	0
g1749	0	18.195433	0	0	0	0	0	0	0	0	0
g1750	0	4.163058	0	0	0	0	0	0	0	0	0
g1751	0	15.194348	0	0	0	0	0	0	0	0	0
g1752	0	74.267462	0	0	0	0	0	0	1.996813	0	0
g1753	135.15667	112.080002	0	0	0	0	0.904588	0	0	413.108028	0
g1754	14.603903	20.229924	0	0	0	4.6923	2.052587	2.478475	14.452669	38.260294	0
g1755	0	0	0	0	0	0	0	0	0	0	0
g1756	0	361.74413	0	0	0	0	0	0	0	0	0
g1757	0	153.782894	0	0	0	0	2.730571	0	0	0	0
g1758	0	15.37872	0	0	0	0	0	0	0	0	0
g1759	0	99.632218	0	0	0	0	2.620846	0	0	0	0
g1760	0	0	0	0	0	0	0	0.993298	0	0	0
g1761	0	4.633822	3.728319	0	0	0	6.582256	1.986999	46.346952	0	0
g1762	0	10.66907	0	0	0	0	0	0	0	0	0
g1763	0	3.29927	0	0	0	0	0	0	0	0	0
g1764	0	3.323971	0	0	0	0	0	0	0	0	0
g1765	0	238.084727	0	0	0	0	0	0	0	0	0
g1766	0	306.188091	0	0	0	0	13.237134	1.141692	19.972552	103.228203	0
g1767	0	0	0	0	0	0	0	0	0	0	0
g1768	35.688232	101.330084	0	2.921502	0	0	1.308522	0	4.606781	396.352106	0
g1769	0	93.424287	0	0	0	0	0	0	0.927003	0	0
g1770	1.774329	707.867473	0	10.022231	10.554948	0	1.496298	3.613525	176.473432	137.463002	0.610321
g1771	420.882537	521.620796	0	5.78428	0	0	46.633372	12.513165	182.419265	293.198565	6.340385
g1772	0	327.199562	0	0	0	0	11.476069	0	0	0	0
g1773	4.867045	31.783855	0	0	0	0	4.104397	1.239003	14.449929	13.661801	0
g1774	0	0	0	0	0	0	0	0	0	0	0
g1775	0	0	0	0	0	0	0	0	10.314768	0	0
g1776	0	0	0	0	0	0	0	0	0	0	2.207426
g1777	0	0	8.871021	52.450741	23.01612	2.237688	0	2.363895	0	0	0
g1778	0	0	0	0	0	0	0	0	0	0	0
g1779	0	0	0	0	0	0	0	0	10.2703	0	0
g1780	0	0	0	12.51165	0	0	0	0	0	0	0
g1781	0	0	0	11.876437	0	0	0	0	0	0	0
g1782	0	0	4.072697	44.147033	92.987212	0	0	0	0	0	0
g1783	0	0	0	6.616562	0	0	0	0	0	0	0
g1784	0	0	0	0	0	0	0	0	0	0	0
g1785	0	0	0	0	0	0	0	0	99.031546	0	0
g1786	0	0	0	0	0	0	0	0	0	0	0
g1787	0	0	0	0	0	0	0	0	0	0	0
g1788	0	0	6.110059	0	0	0	0	0	0	0	0
g1789	0	0	0	0	0	0	0	0	0	0	0
g1790	0	0	0	0	0	0	0	0	0	0	0
g1791	0	0	0	0	0	0	0	0	135.252116	0	0
g1792	0	0	0	0	13.295976	0	0	0	0	0	0
g1793	0	0	0	0	0	0	0	0	0	0	0
g1794	0	0	0	0	0	0	0	0	0	0	0
g1795	0	0	0	0	11.036429	0	4.693662	1.416885	20.655621	0	0
g1796	0	0	0	6.942798	0	0	0	0	0	0	0
g1797	0	0	0	0	0	0	0	0	27.249432	0	0
g1798	0	0	0	0	0	0	0	0	4.816339	0	0
g1799	0	0	0	0	0	0	0	0	0	0	0
g1800	0	0	0	0	0	0	0	0	0	0	0
g1801	0	0	0	0	0	0	0	0	131.263794	0	0
g1802	0	0	0	0	0	0	0	0	0	0	0
g1803	0	0	0	0	0	0	0	0	0	0	0
g1804	0	2.033537	0	1.612325	1.698025	0	0.361075	0.435994	3.178	3.365225	0.441834
g1805	0	0	0	0	0	0	0	0	7.453364	0	0
g1806	0	3.967999	0	0	0	0	33.818805	0	186.035005	3.752283	0
g1807	0	0	0	0	0	0	0	0	0	0	0
g1808	0	0	0	0	0	0	0	0	0	0	0
g1809	0	0	0	0	0	0	0	0	0	0	0.238638
g1810	0	0	0	0	0	0	0	0	3.90085	0	0
g1811	0	0	0	12.840641	0	1.643448	0	0	0	0	0.586465
g1812	0	0	5.616666	11.069687	0	0	0	0	0	0	0
g1813	0	0	0	0	0	0	0	0	0	0	0
g1814	6.441773	15.29727	224.62107	1461.50883	5677.77105	1515.07227	10.864741	872.416564	107.579199	3.616413	29.913226
g1815	0	3.452974	0	0	0	0	0	1.480647	51.804372	0	0
g1816	0	0	0	0	0	0	0	0	0	0	0
g1817	0	0	0	4.778749	0	0	0	0	0	0	0
g1818	0	0	0	0	0	1.535253	1.343154	2.432763	18.914815	0	0
g1819	0	0	0	17.692379	22.35935	0	0	1.913701	0	0	9.050224
g1820	0	0	0	0	0	0	0	0	0	0	0
g1821	0	3.319146	413.93457	200.004776	307.639054	0	0	0	0	0	0.96155
g1822	0	0	0	196.654963	371.948848	8.218602	0	30.387483	0	0	17.963461
g1823	0	0	0	0	0	0	0	0	17.067092	0	0
g1824	0	0	0	0	0	0	0	0	0	0	0
g1825	0	17.328984	25560.4493	1648.75	7531.57859	49.238037	0	42.726692	0	0	6.275216
g1826	0	0	0	0	0	0	0	0	0	0	0
g1827	0	0	0	0	0	0	0	0	10.237199	0	0
g1828	0	0	5.148283	91.319111	56.100946	0	0	0	7.999826	0	2.780517
g1829	0	0	0	0	0	0	0	0	0	0	0
g1830	0	0	0	0	0	0	0	0	0	0	0
g1831	0	0	0	0	0	0	0	0	4.903075	0	0
g1832	0	0	0	0	0	0	0	0	0	0	0
g1833	0	0	0	0	0	0	0	0	0	0	0
g1834	0	0	0	0	0	0	0	0	0	0	0
g1835	0	0	0	6.76154	0	0	0	0	0	0	0
g1836	0	0	0	5.670304	23.886805	0	0	0	0	0	1.035909
g1837	0	0	0	0	108.15874	0	0	0	0	0	0
g1838	0	0	0	10.49407	0	0	0	0	0	0	0
g1839	0	6.938429	0	16.50376	506.945661	56.327538	0	0	0	0	1.005025
g1840	0	0	4.528867	26.777348	0	0	13.992308	8.447773	24.630642	0	0
g1841	0	0	0	0	0	0	6.34192	0	0	0	0
g1842	0	0	0	0	0	0	0	0	0	0	0
g1843	0	0	0	0	0	0	0	0	11.006435	0	0
g1844	0	0	0	0	0	0	0	0	0	0	0
g1845	0	0	0	0	0	0	0	0	0	0	0
g1846	0	0	0	75.596832	90.230419	5.160259	6.77187	13.628254	0	0	34.987348
g1847	0	0	0	0	0	0	0	0	5.300831	0	0
g1848	0	0	0	0	0	0	0	0	0	0	0
g1849	0	0	0	0	0	0	0	0	0	0	0
g1850	0	0.812883	0	3.867051	2.715066	0	0.577343	0	5.081478	7.686918	0.706472
g1851	0	0	0	0	0	0	0	1.489476	0	0	0
g1852	0	0	88.81498	203.174089	1308.53039	44.006496	0	2.535736	0	0	4.568357
g1853	0	0	0	0	0	0	0	0	0	0	0
g1854	0	0	0	0	0	0	0	0	5.375083	0	0
g1855	0	0	13.98775	0	0	0	0	0	0	0	0
g1856	0	0	0	3.165184	6.666849	0	0	0	0	0	0
g1857	0	0	0	0	0	0	0	0	0	0	0
g1858	0	0	0	0	0	0	0	0	0	0	0
g1859	0	34.288962	44.141594	203.899456	478.14871	13.918228	4.870682	23.525164	195.055222	0	0.993344
g1860	0	39.198161	63.076761	55.251445	7.273532	0	23.200103	6.536565	299.486829	4.118577	0
g1861	0	0	16.663044	27.367168	5.764366	0	2.451517	10.36062	21.577009	0	0
g1862	0	0	12.33069	15.188824	0	0	1.360596	1.642903	43.110994	0	0
g1863	0	0	0	0	0	0	0	0	0	0	0
g1864	0	0	0	0	0	0	0	0	0	0	0
g1865	0	0	0	0	0	0	0	0	0	0	0
g1866	0	0	0	0	0	0	0	0	0	0	0
g1867	0	0	0	0	0	0	0	0	3.41607	0	0
g1868	0	0	0	0	0	0	0	0	72.197104	0	0
g1869	0	0	0	0	0	0	0	0	0	0	0
g1870	0	0	0	0	0	0	0	0	0	0	0
g1871	0	2.075577	3.33997	82.28285	17.331296	1.684994	0	47.17078	2.59496	0	0
g1872	0	0	3.398349	36.837273	10.580538	11.143902	1.499926	0	0	0	0.3059
g1873	0	0	0	0	0	0	0	0	0	0	0
g1874	0	0	0	0	0	0	0	0	0	0	0
g1875	0	0	117.859761	727.600545	1631.4825	492.289916	0	12.932108	0	0	6.240631
g1876	0	0	0	0	0	0	0	0	7.338565	0	0
g1877	0	0	0	126.263821	88.650131	7.182333	20.945472	8.851993	0	0	44.42563
g1878	0	0	0	0	0	0	0	0	220.884626	0	0
g1879	0	0	0	0	0	0	0	0	0	0	0
g1880	0	0	0	117.887285	74.49205	0	0	0	0	0	6.153384
g1881	6.50158	0	0	18.361965	0	0	0	3.310212	0	3.649988	0
g1882	0	51.915459	0	154.608736	2188.64523	200.450454	0	1.628893	0	0	4.401895
g1883	0	0	0	0	0	0	0	0	0	0	0
g1884	0	0	0	50.442585	0	38.736263	0	6.82017	0	0	0
g1885	0	0	0	0	0	0	0	0	0	0	0
g1886	0	0	6.417507	0	0	0	0	0	0	0	0
g1887	1103.52832	1218.8183	0	0	0	0	28.730225	0	30.78404	9.978862	0
g1888	0	0	0	0	0	0	0	0	0	0	0
g1889	0	0	0	0	0	0	0	0	0	0	0
g1890	0	0	0	0	0	0	0	0	0	0	0
g1891	0	0	0	0	0	0	0	0	0	0	0
g1892	0	0	0	150.203405	0	41.069942	0	3.230896	0	0	0.311826
g1893	0	0	14.339352	14.13046	0	0	0	0	0	0	0
g1894	0	0	0	0	0	0	0	0	0	0	0
g1895	0	0.4121	339.197244	72.863213	661.032076	159.246366	0.585381	2.650651	0	0	6.267695
g1896	0	0	0	0	0	0	0	0	0	0	0
g1897	0	0	0	0	0	0	0	0	0	0	0
g1898	0	0	0	0	0	0	0	0	0	0	0
g1899	0	0	0	0	0	0	0	0	0	0	0
g1900	0	0	0	0	0	0	0	0	0	0	0
g1901	0	0	0	0	0	0	0	0	0	0	0
g1902	0	0	0	200.628146	20.123072	0	0	183.425108	0	0	0
g1903	0	0	0	0	0	0	0	0	0	0	0
g1904	0	0	0	0	0	0	0	0	0	0	0
g1905	0	0	115.400655	42.644823	0	3.638683	0	0	0	0	0
g1906	0	0	0	4.065795	0	0	0	0	0	0	0
g1907	0	0	0	0	0	0	0	0	0	0	0
g1908	0	1.06871	0	11.862837	0	0	0.759041	0.458267	37.411914	1.010611	1.548017
g1909	0	0	0	0	0	0	0	0	0	0	0
g1910	237.22874	37.246068	29.96775	75.673667	114.684479	30.237092	214.93605	62.387675	106.229507	138.683584	6.069438
g1911	0	0	0	0	0	0	0	0	0	0	0
g1912	1059.95459	1194.24031	0	0	0	0	23.678505	2.042251	14.886159	51.793192	0
g1913	0	0	7.044085	0	0	0	0	0	0	0	0
g1914	0	0	0	0	0	0	0	0	0	0	0
g1915	1334.40785	396.102075	10.564611	3.470236	0	0	33.417385	0	2.736027	14.486072	0
g1916	0	0	0	0	0	0	0	0	0	0	0
g1917	0	0	33.715434	8.306069	17.495133	5.669743	0	0	0	0	0
g1918	0	0	0	0	0	0	0	0	0	0	0
g1919	0	0	0	0	0	0	0	0	0	0	0
g1920	0	0	0	0	0	0	0	0	0	0	0
g1921	0	4.261331	9.142979	36.039147	0	0	0	1.218183	10.655336	0	0.4115
g1922	0	0	0	0	12.082279	1.957785	0	0	3.015069	0	0
g1923	0	0	0	0	0	0	0	0	0	0	0
g1924	0	0	0	0	0	0	0	0	0	0	0
g1925	0	0	0	0	0	0	0	0	0	0	0
g1926	0	0	0	0	0	0	0	0	0	0	0
g1927	0	0	0	0	0	0	0	0	0	0	0
g1928	0	1.701499	0	0	0	0	0	0	2.127275	0	0
g1929	0	0	0	0	0	0	0	0	0	0	0
g1930	0	0	14.815695	29.199727	107.63129	5.60582	0	3.947996	0	0	0
g1931	0	0	0	0	0	0	0	0	0	0	0
g1932	0	0	39.057312	0	17.371769	5.629764	0	1.486822	0	0	0
g1933	0	0	0	0	0	0	0	0	0	0	0
g1934	0	0	0	0	0	0	0	0	0	0	0
g1935	0	0	0	0	0	0	0	0	0	0	0
g1936	0	0	0	0	0	0	0	0	0	0	0
g1937	0	0	0	0	0	0	0	0	0	0	0
g1938	0	0	0	0	0	0	0	0	5.691296	0	0
g1939	0	39.683433	12.77153	25.170955	251.834376	0	2.818478	5.104919	116.592053	0	0
g1940	0	0	0	0	0	0	0	0	0	0	0
g1941	0	0	0	0	0	0	0	0	0	0	0
g1942	0	0	0	0	0	0	0	0	0	0	0
g1943	0	0	0	0	0	0	0	0	0	0	0
g1944	0	0	340.825628	60.454902	359.214963	9.17037	0.668577	2.825546	1.176895	0	5.726785
g1945	1.891593	23.208481	31.322907	86.663922	10.002238	0	24.99127	13.322675	189.540445	105.840106	2.385741
g1946	1447.08612	2.340868	3.766869	3.711994	0	0	1.662579	12.045267	5.853272	13.281654	0
g1947	0	120.400819	33.990557	231.118196	613.798767	51.444083	12.001901	48.005256	480.63769	3.994925	1.223855
g1948	0.370198	0	20.158615	8.364189	1.468129	1.427354	0	0.376965	6.045005	0	0
g1949	0	0	0	0	0	0	0	0	0	0	0
g1950	0	0	0	0	0	0	0	0	0	0	0
g1951	0	0	0	0	0	0	0	0	0	0	0
g1952	0	0	0	0	0	0	0	0	0	0	0
g1953	0	0	0	0	0	0	15.417039	0	6.262753	0	0
g1954	0	0	0	0	0	0	156.333491	0	0	0	0
g1955	0	0	0	0	0	0	318.039245	0	16.306139	0	0
g1956	12.502957	63.092858	0	0	0	0	108.073843	4.774313	387.444596	105.287446	0
g1957	0	0	0	0	0	0	1563.50496	0	100.896632	0	0
g1958	0	0	0	0	0	0	121.609439	0	0	0	0
g1959	0	3.392144	0	0	0	0	61.435572	0	29.686853	0	0
g1960	0	0	0	0	0	0	72.714802	0	0	0	0
g1961	0	0	0	4.928806	0	0	158.945855	0	7.772005	0	0
g1962	0	0	0	0	0	0	1637.73386	0	16.664167	4.201405	0
g1963	0	0	0	0	0	0	44.7784	0	18.546674	0	0
g1964	0	0	0	0	0	0	111.017495	0	0	0	0
g1965	0	0	0	0	0	0	4.319743	0	7.604038	0	0
g1966	0	0	14116.67	1113.19607	3765.36517	79.115919	2.346323	19.123808	0	0	19.1407
g1967	0	0	0	0	0	0	0	0	0	0	0
g1968	0	0	0	0	0	0	1559.13682	0	101.754563	0	0
g1969	21.510953	4.256836	0	0	0	0	78.607813	0	5.322048	213.347145	0
g1970	51.057826	0	0	0	0	0	1.872054	0	6.59075	0	0
g1971	0	0	0	0	0	0	691.712684	1.928949	16.872347	0	0
g1972	0	0	0	0	24.607052	1.993635	97.674152	0	3.07028	0	14.228585
g1973	0	130.826667	0	0	0	0	183.255739	1.558304	72.695179	0	0
g1974	0	0	0	0	0	0	0	0	0	0	0
g1975	0	0	0	0	0	0	6.268483	0	0	0	0
g1976	0	0	0	0	0	0	0	0	16.53246	0	0
g1977	91.297962	161.685197	0	29.135203	0	5.966329	36.538531	33.089882	68.912927	111.196628	4.258171
g1978	0	0	487.068905	18.460516	0	0	0	0	0	0	0
g1979	0	0	6.903983	0	0	0	10506.7582	1.839731	311.111359	8.114282	0
g1980	0	0	0	0	0	0	548.495941	0	0	0	0
g1981	0	0	0	0	0	0	11.324451	0	14.23887	0	0
g1982	21.431952	96.699413	0	0	0	0	0	4.364742	0	0	0
