# Constructed from biom file
#OTU ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	taxonomy
OTU600	5.0	29.0	8.0	2.0	18.0	1.0	7.0	14.0	4.0	1.0	30.0	0.0	2.0	3.0	5.0	0.0	3.0	8.0	1.0	10.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured rumen bacterium
OTU601	5.0	6.0	26.0	10.0	0.0	6.0	4.0	0.0	5.0	8.0	8.0	6.0	4.0	7.0	7.0	16.0	3.0	13.0	21.0	9.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU602	19.0	1.0	9.0	8.0	11.0	9.0	7.0	3.0	10.0	12.0	17.0	0.0	14.0	7.0	8.0	2.0	2.0	5.0	3.0	5.0	Bacteria; Desulfobacterota; Desulfuromonadia; Bradymonadales; norank; norank; uncultured rumen bacterium
OTU603	3.0	23.0	8.0	5.0	8.0	10.0	17.0	4.0	10.0	1.0	20.0	3.0	2.0	1.0	2.0	9.0	5.0	1.0	4.0	17.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Mesorhizobium
OTU604	13.0	6.0	3.0	16.0	1.0	4.0	6.0	4.0	16.0	28.0	6.0	4.0	8.0	4.0	5.0	5.0	5.0	5.0	4.0	11.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured bacterium
OTU605	18.0	15.0	7.0	8.0	3.0	10.0	10.0	5.0	5.0	9.0	10.0	11.0	8.0	1.0	16.0	5.0	7.0	8.0	0.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured bacterium
OTU606	9.0	14.0	8.0	1.0	15.0	11.0	7.0	13.0	2.0	2.0	17.0	1.0	16.0	7.0	2.0	3.0	6.0	13.0	5.0	3.0	Bacteria; Firmicutes; Negativicutes; Veillonellales-Selenomonadales; Selenomonadaceae; Anaerovibrio
OTU607	1.0	3.0	9.0	7.0	8.0	5.0	4.0	10.0	6.0	6.0	3.0	8.0	21.0	14.0	6.0	13.0	0.0	15.0	5.0	9.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU608	2.0	1.0	3.0	11.0	11.0	9.0	12.0	8.0	7.0	8.0	5.0	3.0	5.0	12.0	7.0	12.0	21.0	13.0	3.0	4.0	Bacteria; Desulfobacterota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio
OTU609	5.0	15.0	18.0	6.0	9.0	15.0	6.0	8.0	4.0	4.0	12.0	1.0	0.0	2.0	17.0	10.0	1.0	14.0	3.0	9.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Oribacterium; uncultured rumen bacterium
OTU610	28.0	5.0	12.0	5.0	9.0	7.0	6.0	3.0	10.0	11.0	7.0	0.0	4.0	3.0	7.0	8.0	13.0	9.0	9.0	8.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Hungateiclostridiaceae; Ruminiclostridium; uncultured bacterium
OTU611	16.0	5.0	10.0	6.0	22.0	4.0	16.0	5.0	10.0	3.0	9.0	2.0	8.0	9.0	7.0	13.0	3.0	6.0	2.0	11.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Acetitomaculum; uncultured bacterium
OTU612	0.0	5.0	9.0	2.0	17.0	7.0	1.0	15.0	12.0	4.0	10.0	7.0	14.0	14.0	3.0	2.0	5.0	12.0	7.0	6.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU613	1.0	4.0	7.0	17.0	0.0	14.0	1.0	9.0	6.0	23.0	3.0	24.0	2.0	3.0	9.0	11.0	6.0	2.0	7.0	20.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae NK3B31 group; uncultured bacterium
OTU614	9.0	1.0	7.0	5.0	18.0	4.0	4.0	16.0	5.0	13.0	8.0	5.0	8.0	4.0	5.0	1.0	15.0	10.0	5.0	7.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; uncultured rumen bacterium
OTU615	0.0	6.0	13.0	1.0	11.0	16.0	4.0	17.0	7.0	5.0	7.0	4.0	7.0	13.0	4.0	5.0	8.0	13.0	12.0	10.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella
OTU616	2.0	10.0	9.0	9.0	3.0	12.0	3.0	11.0	6.0	5.0	9.0	14.0	17.0	9.0	10.0	16.0	7.0	6.0	8.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU617	3.0	4.0	8.0	1.0	0.0	19.0	2.0	7.0	8.0	11.0	5.0	31.0	6.0	2.0	12.0	12.0	13.0	6.0	12.0	12.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Alloprevotella; uncultured bacterium
OTU618	11.0	6.0	11.0	14.0	2.0	12.0	4.0	12.0	8.0	14.0	1.0	6.0	5.0	4.0	3.0	7.0	3.0	6.0	17.0	10.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured bacterium
OTU619	3.0	16.0	6.0	26.0	7.0	10.0	4.0	6.0	9.0	10.0	2.0	0.0	0.0	10.0	5.0	21.0	5.0	5.0	10.0	2.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured rumen bacterium
OTU620	10.0	7.0	7.0	8.0	3.0	17.0	2.0	0.0	9.0	4.0	1.0	0.0	16.0	10.0	18.0	11.0	15.0	3.0	9.0	3.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; CAG-352; uncultured bacterium
OTU621	24.0	3.0	10.0	8.0	12.0	4.0	15.0	7.0	9.0	6.0	7.0	0.0	8.0	5.0	5.0	11.0	4.0	8.0	2.0	6.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; NK4A214 group; uncultured bacterium
OTU622	2.0	9.0	12.0	8.0	13.0	9.0	1.0	24.0	2.0	0.0	2.0	1.0	4.0	10.0	6.0	9.0	7.0	9.0	16.0	5.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU623	20.0	3.0	12.0	9.0	9.0	4.0	6.0	8.0	16.0	11.0	4.0	1.0	1.0	9.0	12.0	12.0	7.0	3.0	4.0	7.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Eubacterium] coprostanoligenes group; norank; uncultured rumen bacterium
OTU624	4.0	4.0	12.0	13.0	0.0	2.0	2.0	15.0	1.0	6.0	6.0	0.0	0.0	8.0	14.0	4.0	3.0	19.0	5.0	12.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; uncultured rumen bacterium
OTU625	20.0	5.0	6.0	8.0	11.0	3.0	18.0	8.0	5.0	5.0	5.0	1.0	7.0	7.0	5.0	7.0	11.0	6.0	3.0	6.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; UCG-010; norank; uncultured bacterium
OTU626	5.0	5.0	5.0	5.0	1.0	10.0	7.0	1.0	8.0	5.0	10.0	17.0	7.0	5.0	9.0	9.0	23.0	9.0	3.0	7.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group
OTU627	23.0	3.0	6.0	6.0	13.0	5.0	5.0	4.0	11.0	12.0	11.0	0.0	20.0	4.0	9.0	2.0	7.0	3.0	0.0	6.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU628	3.0	7.0	1.0	5.0	5.0	4.0	8.0	1.0	6.0	11.0	0.0	1.0	7.0	7.0	11.0	21.0	3.0	5.0	21.0	17.0	Bacteria
OTU629	31.0	6.0	3.0	9.0	7.0	3.0	2.0	2.0	3.0	5.0	6.0	1.0	15.0	7.0	12.0	4.0	5.0	2.0	8.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae UCG-006; uncultured bacterium
OTU630	5.0	4.0	14.0	8.0	0.0	8.0	0.0	1.0	12.0	12.0	6.0	22.0	5.0	1.0	12.0	2.0	8.0	4.0	22.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-004; uncultured bacterium
OTU631	5.0	46.0	4.0	4.0	3.0	8.0	4.0	18.0	3.0	3.0	10.0	3.0	6.0	5.0	6.0	0.0	2.0	2.0	1.0	11.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Rhodopseudomonas
OTU632	3.0	10.0	9.0	7.0	3.0	12.0	3.0	10.0	1.0	11.0	6.0	7.0	11.0	13.0	8.0	13.0	5.0	6.0	15.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU633	6.0	26.0	1.0	7.0	5.0	6.0	4.0	5.0	6.0	18.0	18.0	14.0	2.0	4.0	2.0	12.0	0.0	15.0	3.0	5.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Butyrivibrio
OTU634	3.0	1.0	10.0	3.0	3.0	3.0	5.0	7.0	2.0	12.0	2.0	18.0	4.0	7.0	12.0	14.0	6.0	4.0	24.0	7.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU635	2.0	1.0	9.0	7.0	5.0	6.0	4.0	8.0	4.0	8.0	3.0	23.0	6.0	13.0	7.0	7.0	36.0	1.0	2.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU636	11.0	12.0	6.0	19.0	11.0	9.0	3.0	5.0	2.0	0.0	21.0	8.0	0.0	0.0	7.0	4.0	10.0	2.0	1.0	11.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured rumen bacterium
OTU637	2.0	5.0	1.0	14.0	5.0	7.0	2.0	16.0	1.0	5.0	5.0	8.0	5.0	2.0	6.0	5.0	5.0	12.0	5.0	11.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; uncultured; norank; uncultured rumen bacterium
OTU638	9.0	7.0	9.0	15.0	8.0	15.0	6.0	2.0	4.0	13.0	3.0	5.0	11.0	8.0	6.0	12.0	1.0	2.0	6.0	3.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; [Eubacterium] ruminantium group; uncultured bacterium
OTU639	16.0	4.0	8.0	7.0	7.0	2.0	14.0	5.0	6.0	5.0	11.0	6.0	15.0	5.0	4.0	10.0	4.0	6.0	4.0	4.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; uncultured; uncultured bacterium
OTU640	3.0	1.0	10.0	1.0	11.0	2.0	3.0	28.0	4.0	9.0	9.0	7.0	3.0	7.0	4.0	9.0	3.0	18.0	9.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU641	0.0	2.0	4.0	0.0	37.0	11.0	0.0	38.0	0.0	3.0	8.0	1.0	12.0	10.0	2.0	3.0	0.0	6.0	5.0	10.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU642	1.0	8.0	5.0	7.0	16.0	7.0	4.0	25.0	4.0	5.0	3.0	1.0	10.0	13.0	8.0	3.0	5.0	11.0	8.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU643	7.0	10.0	0.0	1.0	10.0	7.0	10.0	11.0	3.0	8.0	17.0	3.0	9.0	9.0	10.0	2.0	3.0	7.0	2.0	11.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured rumen bacterium
OTU644	7.0	5.0	6.0	4.0	5.0	11.0	4.0	7.0	6.0	9.0	9.0	17.0	4.0	3.0	4.0	11.0	11.0	8.0	9.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU645	9.0	3.0	5.0	13.0	6.0	11.0	5.0	2.0	3.0	9.0	7.0	14.0	8.0	0.0	5.0	10.0	6.0	4.0	9.0	9.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Eubacterium] coprostanoligenes group; norank; uncultured rumen bacterium
OTU646	14.0	8.0	7.0	10.0	4.0	6.0	6.0	6.0	4.0	25.0	6.0	3.0	4.0	4.0	11.0	4.0	9.0	6.0	2.0	7.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured bacterium
OTU647	1.0	5.0	4.0	6.0	3.0	4.0	2.0	3.0	7.0	9.0	2.0	24.0	12.0	6.0	1.0	4.0	13.0	12.0	20.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU648	3.0	40.0	3.0	5.0	9.0	15.0	3.0	4.0	2.0	11.0	10.0	8.0	4.0	3.0	3.0	5.0	0.0	4.0	1.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK4A136 group; uncultured rumen bacterium
OTU649	4.0	16.0	6.0	0.0	11.0	10.0	6.0	21.0	5.0	2.0	13.0	0.0	5.0	13.0	1.0	1.0	0.0	22.0	2.0	0.0	Bacteria; Firmicutes; Bacilli; Acholeplasmatales; Acholeplasmataceae; Anaeroplasma; uncultured rumen bacterium
OTU650	8.0	13.0	4.0	18.0	2.0	16.0	11.0	2.0	2.0	10.0	4.0	3.0	1.0	1.0	5.0	12.0	5.0	4.0	2.0	9.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured bacterium
OTU651	2.0	15.0	6.0	3.0	11.0	15.0	1.0	9.0	1.0	8.0	3.0	7.0	8.0	8.0	3.0	3.0	3.0	9.0	5.0	14.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU652	11.0	16.0	5.0	4.0	2.0	8.0	7.0	1.0	10.0	8.0	9.0	6.0	7.0	4.0	12.0	10.0	5.0	2.0	7.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae
OTU653	21.0	0.0	8.0	6.0	4.0	7.0	12.0	8.0	5.0	3.0	6.0	1.0	4.0	4.0	7.0	2.0	5.0	12.0	4.0	10.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU654	14.0	1.0	13.0	11.0	5.0	9.0	5.0	11.0	8.0	8.0	12.0	1.0	5.0	3.0	4.0	8.0	4.0	2.0	0.0	6.0	Bacteria; Desulfobacterota; Desulfuromonadia; Bradymonadales; norank; norank; uncultured bacterium
OTU655	13.0	8.0	21.0	11.0	7.0	5.0	1.0	8.0	9.0	18.0	3.0	2.0	5.0	5.0	5.0	2.0	4.0	8.0	4.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group
OTU656	3.0	7.0	4.0	4.0	4.0	9.0	0.0	6.0	7.0	9.0	7.0	7.0	6.0	6.0	16.0	8.0	14.0	6.0	5.0	13.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; uncultured; norank; uncultured rumen bacterium
OTU657	9.0	5.0	3.0	3.0	1.0	13.0	3.0	7.0	9.0	23.0	13.0	4.0	6.0	9.0	8.0	1.0	12.0	1.0	8.0	10.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured rumen bacterium
OTU658	10.0	11.0	4.0	1.0	13.0	6.0	12.0	12.0	7.0	1.0	6.0	0.0	2.0	20.0	3.0	4.0	1.0	13.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae UCG-008; uncultured bacterium
OTU659	0.0	6.0	6.0	1.0	8.0	6.0	1.0	4.0	7.0	3.0	8.0	8.0	9.0	10.0	5.0	10.0	6.0	8.0	21.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU660	2.0	5.0	12.0	14.0	0.0	5.0	1.0	6.0	1.0	6.0	5.0	22.0	4.0	7.0	6.0	8.0	14.0	4.0	9.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU661	7.0	8.0	13.0	15.0	2.0	0.0	5.0	19.0	9.0	9.0	6.0	7.0	1.0	2.0	8.0	4.0	10.0	5.0	3.0	9.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured rumen bacterium
OTU662	0.0	1.0	4.0	2.0	8.0	2.0	3.0	27.0	6.0	4.0	8.0	2.0	3.0	15.0	10.0	6.0	1.0	11.0	13.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU663	13.0	10.0	4.0	10.0	17.0	2.0	6.0	6.0	2.0	26.0	1.0	6.0	2.0	4.0	1.0	11.0	7.0	1.0	13.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured rumen bacterium
OTU664	0.0	24.0	1.0	0.0	6.0	6.0	10.0	15.0	3.0	7.0	9.0	1.0	12.0	9.0	5.0	3.0	5.0	2.0	3.0	10.0	Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; uncultured bacterium
OTU665	1.0	6.0	2.0	5.0	0.0	5.0	3.0	2.0	5.0	14.0	4.0	15.0	13.0	15.0	7.0	6.0	18.0	4.0	13.0	11.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU666	31.0	7.0	7.0	5.0	6.0	3.0	17.0	1.0	3.0	1.0	8.0	2.0	4.0	26.0	1.0	5.0	0.0	3.0	2.0	1.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured rumen bacterium
OTU667	6.0	2.0	13.0	7.0	3.0	9.0	2.0	4.0	12.0	4.0	3.0	7.0	2.0	3.0	4.0	3.0	6.0	6.0	24.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-004; uncultured rumen bacterium
OTU668	14.0	2.0	5.0	4.0	2.0	11.0	16.0	4.0	8.0	3.0	13.0	5.0	6.0	3.0	10.0	5.0	7.0	1.0	7.0	3.0	Bacteria; Firmicutes; Bacilli; RF39; norank; norank; uncultured bacterium
OTU669	1.0	9.0	20.0	1.0	8.0	9.0	5.0	9.0	5.0	6.0	12.0	3.0	10.0	6.0	3.0	9.0	2.0	8.0	7.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU670	6.0	14.0	10.0	2.0	4.0	6.0	14.0	11.0	8.0	1.0	12.0	1.0	6.0	6.0	11.0	7.0	7.0	4.0	4.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured rumen bacterium
OTU671	1.0	43.0	5.0	6.0	0.0	18.0	2.0	10.0	0.0	11.0	1.0	6.0	1.0	2.0	6.0	2.0	0.0	7.0	1.0	3.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae
OTU672	5.0	9.0	1.0	1.0	18.0	7.0	16.0	6.0	4.0	12.0	2.0	0.0	0.0	4.0	2.0	16.0	2.0	6.0	2.0	31.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured rumen bacterium
OTU673	11.0	6.0	2.0	3.0	5.0	9.0	3.0	0.0	7.0	3.0	14.0	7.0	3.0	4.0	6.0	15.0	16.0	2.0	9.0	13.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Coprococcus; uncultured bacterium
OTU674	15.0	3.0	19.0	6.0	11.0	6.0	5.0	24.0	0.0	1.0	2.0	1.0	10.0	1.0	0.0	18.0	0.0	13.0	0.0	8.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured rumen bacterium
OTU675	3.0	4.0	3.0	16.0	0.0	8.0	0.0	4.0	13.0	12.0	0.0	17.0	7.0	3.0	7.0	5.0	8.0	2.0	17.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU676	8.0	16.0	9.0	4.0	4.0	10.0	6.0	6.0	5.0	2.0	11.0	1.0	9.0	4.0	2.0	8.0	6.0	6.0	4.0	6.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Butyrivibrio
OTU677	3.0	1.0	5.0	4.0	1.0	3.0	6.0	0.0	13.0	9.0	14.0	11.0	5.0	2.0	17.0	1.0	13.0	2.0	16.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidales RF16 group; norank; uncultured rumen bacterium
OTU678	5.0	4.0	1.0	0.0	15.0	9.0	15.0	10.0	6.0	1.0	22.0	5.0	2.0	2.0	9.0	1.0	2.0	12.0	3.0	20.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Blautia
OTU679	8.0	6.0	12.0	1.0	0.0	0.0	5.0	6.0	4.0	4.0	5.0	1.0	0.0	1.0	4.0	1.0	4.0	55.0	2.0	8.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Butyricicoccaceae; UCG-009; uncultured bacterium
OTU680	14.0	3.0	8.0	8.0	8.0	6.0	15.0	7.0	8.0	4.0	3.0	2.0	9.0	4.0	7.0	3.0	10.0	5.0	7.0	3.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured rumen bacterium
OTU681	3.0	3.0	15.0	16.0	0.0	5.0	2.0	14.0	5.0	5.0	7.0	5.0	6.0	4.0	5.0	5.0	5.0	4.0	10.0	11.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU682	2.0	7.0	7.0	0.0	6.0	19.0	1.0	6.0	5.0	3.0	10.0	7.0	8.0	21.0	5.0	1.0	6.0	7.0	9.0	8.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU683	5.0	1.0	9.0	4.0	9.0	11.0	5.0	6.0	7.0	6.0	9.0	0.0	23.0	10.0	15.0	2.0	2.0	1.0	0.0	7.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured bacterium
OTU684	15.0	0.0	2.0	3.0	10.0	6.0	8.0	5.0	12.0	9.0	3.0	2.0	5.0	7.0	14.0	17.0	15.0	0.0	4.0	6.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; Ruminococcus; uncultured bacterium
OTU685	1.0	1.0	1.0	4.0	5.0	6.0	1.0	1.0	6.0	18.0	0.0	23.0	8.0	13.0	7.0	2.0	14.0	0.0	12.0	13.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU686	3.0	5.0	2.0	5.0	22.0	7.0	5.0	2.0	7.0	5.0	8.0	6.0	2.0	5.0	4.0	3.0	3.0	4.0	7.0	19.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Eubacterium] coprostanoligenes group; norank; uncultured bacterium
OTU687	17.0	9.0	5.0	10.0	5.0	4.0	2.0	5.0	7.0	10.0	4.0	4.0	13.0	3.0	4.0	12.0	9.0	6.0	7.0	8.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Eubacterium] coprostanoligenes group; norank; uncultured bacterium
OTU688	7.0	3.0	2.0	5.0	19.0	3.0	10.0	8.0	10.0	7.0	17.0	5.0	4.0	8.0	3.0	1.0	1.0	7.0	6.0	10.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelatoclostridiaceae; UCG-004; uncultured bacterium
OTU689	2.0	2.0	0.0	11.0	0.0	7.0	0.0	1.0	2.0	36.0	2.0	36.0	0.0	1.0	7.0	11.0	6.0	0.0	5.0	6.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae NK3B31 group; uncultured bacterium
OTU690	11.0	2.0	6.0	5.0	6.0	7.0	10.0	2.0	12.0	3.0	13.0	6.0	3.0	5.0	5.0	3.0	20.0	3.0	4.0	1.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU691	20.0	4.0	13.0	24.0	2.0	5.0	3.0	2.0	4.0	8.0	7.0	0.0	2.0	3.0	10.0	0.0	12.0	2.0	8.0	5.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured rumen bacterium
OTU692	0.0	7.0	8.0	6.0	7.0	12.0	6.0	7.0	7.0	5.0	13.0	5.0	3.0	10.0	2.0	3.0	2.0	12.0	7.0	6.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU693	12.0	3.0	10.0	8.0	9.0	4.0	11.0	4.0	7.0	0.0	14.0	5.0	1.0	0.0	8.0	12.0	12.0	3.0	2.0	8.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured bacterium
OTU694	1.0	9.0	2.0	0.0	0.0	2.0	0.0	7.0	2.0	2.0	1.0	30.0	22.0	13.0	4.0	8.0	5.0	4.0	2.0	3.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Rhodanobacter
OTU695	6.0	4.0	39.0	4.0	6.0	26.0	5.0	0.0	3.0	0.0	21.0	1.0	0.0	2.0	32.0	3.0	1.0	2.0	0.0	4.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Blautia; uncultured bacterium
OTU696	20.0	7.0	2.0	7.0	7.0	7.0	11.0	3.0	8.0	4.0	8.0	8.0	2.0	3.0	6.0	6.0	5.0	3.0	3.0	9.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae XPB1014 group; uncultured bacterium
OTU697	1.0	6.0	3.0	8.0	6.0	4.0	5.0	8.0	7.0	5.0	8.0	16.0	3.0	4.0	7.0	7.0	9.0	6.0	17.0	7.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU698	2.0	4.0	6.0	8.0	6.0	12.0	5.0	10.0	7.0	10.0	6.0	14.0	3.0	1.0	8.0	11.0	5.0	2.0	3.0	6.0	Bacteria; Firmicutes; Clostridia; Clostridia UCG-014; norank; norank; uncultured rumen bacterium
