seqID	length
seq16919	2129
seq16920	2115
seq16921	2132
seq16922	2117
seq16923	2100
seq16924	2054
seq16925	2173
seq16926	2102
seq16927	2118
seq16928	2198
seq16929	2115
seq16930	2124
seq16931	2148
seq16932	2072
seq16933	2115
seq16934	2114
seq16935	2123
seq16936	2114
seq16937	2194
seq16938	2118
seq16939	2117
seq16940	2116
seq16941	2123
seq16942	2099
seq16943	2113
seq16944	2129
seq16945	2117
seq16946	2095
seq16947	2111
seq16948	2126
seq16949	2102
seq16950	2152
seq16951	2113
seq16952	2110
seq16953	2115
seq16954	2109
seq16955	2110
seq16956	2162
seq16957	2111
seq16958	2111
seq16959	2113
seq16960	2100
seq16961	2119
seq16962	2119
seq16963	2117
seq16964	2113
seq16965	2118
seq16966	2120
seq16967	2110
seq16968	2126
seq16969	2129
seq16970	2113
seq16971	2116
seq16972	2062
seq16973	2073
seq16974	2121
seq16975	2119
seq16976	2109
seq16977	2117
seq16978	2115
seq16979	2075
seq16980	2113
seq16981	2115
seq16982	2100
seq16983	2109
seq16984	2122
seq16985	2108
seq16986	2145
seq16987	2135
seq16988	2115
seq16989	2113
seq16990	2128
seq16991	2105
seq16992	2114
seq16993	2112
seq16994	2110
seq16995	2116
seq16996	2113
seq16997	2048
seq16998	2090
seq16999	2116
seq17000	2133
seq17001	2051
seq17002	2109
seq17003	2107
seq17004	2108
seq17005	2115
seq17006	2114
seq17007	2112
seq17008	2090
seq17009	2092
seq17010	2107
seq17011	2089
seq17012	2106
seq17013	2121
seq17014	2104
seq17015	2107
seq17016	2080
seq17017	2128
seq17018	2106
seq17019	2106
seq17020	2092
seq17021	2108
seq17022	2105
seq17023	2108
seq17024	2105
seq17025	2105
seq17026	2118
seq17027	2072
seq17028	2090
seq17029	2105
seq17030	2107
seq17031	2107
seq17032	2113
seq17033	2104
seq17034	2104
seq17035	2089
seq17036	2109
seq17037	2113
seq17038	2004
seq17039	2078
seq17040	2115
seq17041	2136
seq17042	2100
seq17043	2104
seq17044	2117
seq17045	2037
seq17046	2103
seq17047	2103
seq17048	2046
seq17049	2098
seq17050	2105
seq17051	2104
seq17052	2104
seq17053	2117
seq17054	2102
seq17055	2105
seq17056	2107
seq17057	2101
seq17058	2103
seq17059	2112
seq17060	2132
seq17061	2042
seq17062	2127
seq17063	2125
seq17064	2106
seq17065	2128
seq17066	2083
seq17067	2102
seq17068	2091
seq17069	2103
seq17070	2127
seq17071	2100
seq17072	2105
seq17073	2113
seq17074	2105
seq17075	2099
seq17076	2100
seq17077	2102
seq17078	2107
seq17079	2094
seq17080	2099
seq17081	2103
seq17082	2099
seq17083	2097
seq17084	2067
seq17085	2105
seq17086	2110
seq17087	2044
seq17088	2103
seq17089	2103
seq17090	2079
seq17091	2137
seq17092	2106
seq17093	2100
seq17094	2101
seq17095	2099
seq17096	2093
seq17097	2102
seq17098	2086
seq17099	2102
seq17100	2098
seq17101	2097
seq17102	2097
seq17103	2101
seq17104	2006
seq17105	2016
seq17106	2095
seq17107	2091
seq17108	2100
seq17109	2101
seq17110	2096
seq17111	2097
seq17112	2079
seq17113	2072
seq17114	2100
seq17115	2096
seq17116	2095
seq17117	2101
seq17118	2102
seq17119	2098
seq17120	2121
seq17121	1946
seq17122	2109
seq17123	2084
seq17124	2066
seq17125	2055
seq17126	2094
seq17127	2096
seq17128	2082
seq17129	2101
seq17130	2090
seq17131	2019
seq17132	2104
seq17133	2096
seq17134	2093
seq17135	2097
seq17136	2093
seq17137	2098
seq17138	2102
seq17139	2094
seq17140	2095
seq17141	2125
seq17142	2058
seq17143	2035
seq17144	2092
seq17145	2088
seq17146	2102
seq17147	2111
seq17148	2073
seq17149	2092
seq17150	2093
seq17151	2079
seq17152	2065
seq17153	2092
seq17154	2095
seq17155	2052
seq17156	2106
seq17157	2060
seq17158	2092
seq17159	2123
seq17160	2079
seq17161	2034
seq17162	2091
seq17163	2091
seq17164	2070
seq17165	2093
seq17166	2091
seq17167	2081
seq17168	2075
seq17169	2081
seq17170	2100
seq17171	2098
seq17172	2038
seq17173	2090
seq17174	2090
seq17175	2076
seq17176	2082
seq17177	2038
seq17178	2106
seq17179	2093
seq17180	2092
seq17181	2094
seq17182	2088
seq17183	1975
seq17184	2087
seq17185	2088
seq17186	2089
seq17187	2050
seq17188	2099
seq17189	2099
seq17190	2110
seq17191	2092
seq17192	2108
seq17193	2061
seq17194	2080
seq17195	2088
seq17196	2122
seq17197	2075
seq17198	2049
seq17199	2090
seq17200	2089
seq17201	2066
seq17202	2027
seq17203	2107
seq17204	2054
seq17205	2092
seq17206	2091
seq17207	2108
seq17208	2092
seq17209	2110
seq17210	2025
seq17211	2087
seq17212	2093
seq17213	2085
seq17214	2088
seq17215	2076
seq17216	2037
seq17217	2102
seq17218	2089
seq17219	2087
seq17220	2086
seq17221	2086
seq17222	2085
seq17223	2064
seq17224	2085
seq17225	2119
seq17226	2099
seq17227	2000
seq17228	2097
seq17229	2088
seq17230	2110
seq17231	2032
seq17232	2090
seq17233	2114
seq17234	2083
seq17235	2096
seq17236	2100
seq17237	2006
seq17238	2073
seq17239	2083
seq17240	2087
seq17241	2084
seq17242	2093
seq17243	2083
seq17244	2084
seq17245	2099
seq17246	2070
seq17247	2174
seq17248	2077
seq17249	2085
seq17250	2084
seq17251	2085
seq17252	2081
seq17253	2086
seq17254	2000
seq17255	2084
seq17256	2090
seq17257	2082
seq17258	2144
seq17259	2083
seq17260	2083
seq17261	1999
seq17262	2086
seq17263	2084
seq17264	2051
seq17265	2082
seq17266	2086
seq17267	2090
seq17268	1996
seq17269	2056
seq17270	2085
seq17271	2083
seq17272	2031
seq17273	2060
seq17274	2085
seq17275	2086
seq17276	2069
seq17277	2061
seq17278	2079
seq17279	2054
seq17280	2174
seq17281	2080
seq17282	2000
seq17283	2080
seq17284	2077
seq17285	2087
seq17286	2122
seq17287	2109
seq17288	2080
seq17289	2102
seq17290	2080
seq17291	2078
seq17292	2080
seq17293	2046
seq17294	2081
seq17295	2081
seq17296	2092
seq17297	2032
seq17298	2103
seq17299	2079
seq17300	2081
seq17301	2072
seq17302	2079
seq17303	2103
seq17304	2103
seq17305	2086
seq17306	2079
seq17307	2062
seq17308	2082
seq17309	2079
seq17310	1990
seq17311	2085
seq17312	2089
seq17313	2077
seq17314	2070
seq17315	2022
seq17316	2078
seq17317	2048
seq17318	2097
seq17319	2081
seq17320	2077
seq17321	2029
seq17322	2034
seq17323	2090
seq17324	2076
seq17325	2078
seq17326	2090
seq17327	2052
seq17328	2230
seq17329	2112
seq17330	2107
seq17331	2028
seq17332	2077
seq17333	2059
seq17334	2066
seq17335	2067
seq17336	2075
seq17337	2045
seq17338	2057
seq17339	2074
seq17340	2075
seq17341	2080
seq17342	2077
seq17343	2012
seq17344	2079
seq17345	2067
seq17346	2060
seq17347	2081
seq17348	2086
seq17349	2079
seq17350	2089
seq17351	2087
seq17352	2071
seq17353	2073
seq17354	2098
seq17355	2088
seq17356	2078
seq17357	2013
seq17358	2064
seq17359	2074
seq17360	2077
seq17361	2121
seq17362	2033
seq17363	2073
seq17364	2168
seq17365	1995
seq17366	2075
seq17367	2072
seq17368	2084
seq17369	2003
seq17370	2079
seq17371	2070
seq17372	2050
seq17373	2074
seq17374	2047
seq17375	2079
seq17376	2092
seq17377	2116
seq17378	2072
seq17379	2071
seq17380	2071
seq17381	2081
seq17382	2076
seq17383	2050
seq17384	2088
seq17385	2047
seq17386	2079
seq17387	2018
seq17388	2075
seq17389	2071
seq17390	2087
seq17391	2072
seq17392	2098
seq17393	2072
seq17394	2073
seq17395	2051
seq17396	2042
seq17397	2070
seq17398	2158
seq17399	2102
seq17400	2070
seq17401	2069
seq17402	2064
seq17403	2088
seq17404	2064
seq17405	2070
seq17406	2042
seq17407	2069
seq17408	2033
seq17409	2029
seq17410	2067
seq17411	2049
seq17412	2037
seq17413	2070
seq17414	2085
seq17415	2076
seq17416	2073
seq17417	2076
seq17418	2077
seq17419	2092
seq17420	2088
seq17421	2057
seq17422	2069
seq17423	2069
seq17424	2096
seq17425	2108
seq17426	2067
seq17427	2069
seq17428	1986
seq17429	2045
seq17430	2078
seq17431	2070
seq17432	2065
seq17433	2068
seq17434	2065
seq17435	2076
seq17436	2064
seq17437	2074
seq17438	2061
seq17439	2030
seq17440	2069
seq17441	2070
seq17442	2057
seq17443	2038
seq17444	2076
seq17445	2064
seq17446	2064
seq17447	2059
seq17448	1975
seq17449	2051
seq17450	2089
seq17451	2071
seq17452	2066
seq17453	2066
seq17454	2164
seq17455	2065
seq17456	2014
seq17457	2022
seq17458	2068
seq17459	2064
seq17460	2042
seq17461	2051
seq17462	2054
seq17463	2074
seq17464	2044
seq17465	2083
seq17466	2060
seq17467	2040
seq17468	2029
seq17469	2051
seq17470	2062
seq17471	2061
seq17472	2061
seq17473	2065
seq17474	2089
seq17475	2087
seq17476	2077
seq17477	2036
seq17478	2061
seq17479	1995
seq17480	1998
seq17481	2061
seq17482	2091
seq17483	2019
seq17484	2063
seq17485	2062
seq17486	2060
seq17487	2174
seq17488	2067
seq17489	2060
seq17490	2079
seq17491	2059
seq17492	2128
seq17493	2073
seq17494	2057
seq17495	2057
seq17496	2041
seq17497	2065
seq17498	1945
seq17499	2059
seq17500	2034
seq17501	2060
seq17502	2009
seq17503	2060
seq17504	2113
seq17505	2114
seq17506	2030
seq17507	2051
seq17508	2069
seq17509	2060
seq17510	2063
seq17511	2017
seq17512	2060
seq17513	2059
seq17514	2066
seq17515	2114
seq17516	2061
seq17517	2036
seq17518	2060
seq17519	2057
seq17520	2074
seq17521	2056
seq17522	2039
seq17523	2044
seq17524	2073
seq17525	2056
seq17526	2028
seq17527	2055
seq17528	2044
seq17529	2058
seq17530	2056
seq17531	2057
seq17532	2027
seq17533	2010
seq17534	2061
seq17535	2058
seq17536	2054
seq17537	2071
seq17538	2088
seq17539	2057
seq17540	2069
seq17541	2058
seq17542	2001
seq17543	2064
seq17544	2055
seq17545	2078
seq17546	2011
seq17547	1963
seq17548	2053
seq17549	2055
seq17550	2067
seq17551	2063
seq17552	2018
seq17553	2034
seq17554	2058
seq17555	1969
seq17556	2049
seq17557	2031
seq17558	2056
seq17559	2050
seq17560	2054
seq17561	2046
seq17562	2057
seq17563	2061
seq17564	2053
seq17565	1974
seq17566	2057
seq17567	2002
seq17568	2054
seq17569	2061
seq17570	2052
seq17571	2000
seq17572	2021
seq17573	2056
seq17574	2005
seq17575	2056
seq17576	2033
seq17577	2043
seq17578	2052
seq17579	2027
seq17580	2076
seq17581	2021
seq17582	2054
seq17583	2053
seq17584	2052
seq17585	2053
seq17586	1964
seq17587	2049
seq17588	2053
seq17589	2076
seq17590	2026
seq17591	2052
seq17592	2050
seq17593	2056
seq17594	2050
seq17595	2050
seq17596	2051
seq17597	2050
seq17598	2077
seq17599	2057
seq17600	2049
seq17601	2051
seq17602	2054
seq17603	2065
seq17604	2053
seq17605	1952
seq17606	2054
seq17607	2050
seq17608	2050
seq17609	2051
seq17610	2005
seq17611	2039
seq17612	2049
seq17613	2052
seq17614	2049
seq17615	2068
seq17616	1994
seq17617	2050
seq17618	2035
seq17619	2036
seq17620	2043
seq17621	1976
seq17622	2040
seq17623	1975
seq17624	2059
seq17625	2075
seq17626	2041
seq17627	2049
seq17628	2049
seq17629	2047
seq17630	2049
seq17631	2047
seq17632	2050
seq17633	2062
seq17634	2015
seq17635	2072
seq17636	2068
seq17637	2046
seq17638	2049
seq17639	2047
seq17640	2046
seq17641	1982
seq17642	2051
seq17643	2059
seq17644	1985
seq17645	2046
seq17646	2050
seq17647	2062
seq17648	2045
seq17649	2051
seq17650	2074
seq17651	2042
seq17652	2045
seq17653	2048
seq17654	2066
seq17655	2083
seq17656	2022
seq17657	2045
seq17658	2032
seq17659	2028
seq17660	2044
seq17661	1971
seq17662	2042
seq17663	1954
seq17664	2048
seq17665	2029
seq17666	2022
seq17667	2073
seq17668	2044
seq17669	2043
seq17670	2052
seq17671	2000
seq17672	2043
seq17673	2049
seq17674	2036
seq17675	2043
seq17676	2014
seq17677	2043
seq17678	2007
seq17679	2057
seq17680	2048
seq17681	2046
seq17682	2055
seq17683	2038
seq17684	2045
seq17685	2046
seq17686	2030
seq17687	2042
seq17688	2129
seq17689	2042
seq17690	2047
seq17691	2061
seq17692	2061
seq17693	1969
seq17694	1990
seq17695	2046
seq17696	2042
seq17697	2048
seq17698	2016
seq17699	2023
seq17700	2053
seq17701	2052
seq17702	2042
seq17703	2016
seq17704	2040
seq17705	2043
seq17706	2041
seq17707	2040
seq17708	2036
seq17709	2054
seq17710	2133
seq17711	2094
seq17712	2047
seq17713	2034
seq17714	2103
seq17715	1957
seq17716	2057
seq17717	2050
seq17718	2047
seq17719	2095
seq17720	2026
seq17721	2031
seq17722	2036
seq17723	2036
seq17724	2039
seq17725	2002
seq17726	2036
seq17727	1966
seq17728	2038
seq17729	2016
seq17730	2048
seq17731	2041
seq17732	2037
seq17733	2035
seq17734	2022
seq17735	2025
seq17736	2046
seq17737	2042
seq17738	1995
seq17739	2030
seq17740	2038
seq17741	2051
seq17742	2012
seq17743	2039
seq17744	2041
seq17745	1996
seq17746	1999
seq17747	2026
seq17748	2037
seq17749	2042
seq17750	2046
seq17751	2005
seq17752	2036
seq17753	2037
seq17754	2037
seq17755	2037
seq17756	2037
seq17757	2045
seq17758	2030
seq17759	2022
seq17760	2091
seq17761	2035
seq17762	2025
seq17763	2038
seq17764	2041
seq17765	2037
seq17766	2039
seq17767	2039
seq17768	1990
seq17769	2027
seq17770	2046
seq17771	2035
seq17772	2033
seq17773	2006
seq17774	1976
seq17775	2044
seq17776	2074
seq17777	2020
seq17778	2058
seq17779	2030
seq17780	2038
seq17781	1982
seq17782	2036
seq17783	2034
seq17784	2034
seq17785	2038
seq17786	1979
seq17787	2035
seq17788	2045
seq17789	2001
seq17790	2050
seq17791	2036
seq17792	2100
seq17793	2035
seq17794	2038
seq17795	2037
seq17796	2025
seq17797	2052
seq17798	1964
seq17799	1949
seq17800	2073
seq17801	1898
seq17802	2034
seq17803	2026
seq17804	1981
seq17805	2040
seq17806	2013
seq17807	2032
seq17808	2034
seq17809	2034
seq17810	2034
seq17811	1981
seq17812	2005
seq17813	1962
seq17814	2033
seq17815	2051
seq17816	1992
seq17817	2031
seq17818	2080
seq17819	2022
seq17820	2015
seq17821	2034
seq17822	2064
seq17823	2030
seq17824	2004
seq17825	2033
seq17826	2029
seq17827	2007
seq17828	2082
seq17829	2031
seq17830	2027
seq17831	1933
seq17832	2164
seq17833	2089
seq17834	2014
seq17835	2019
seq17836	2029
seq17837	2055
seq17838	2030
seq17839	2050
seq17840	2030
seq17841	2022
seq17842	1978
seq17843	1970
seq17844	2025
seq17845	2020
seq17846	2022
seq17847	2034
seq17848	2028
seq17849	2060
seq17850	2087
seq17851	2026
seq17852	2026
seq17853	2022
seq17854	1979
seq17855	2040
seq17856	1943
seq17857	2025
seq17858	2022
seq17859	1945
seq17860	2032
seq17861	2077
seq17862	2027
seq17863	1963
seq17864	1991
seq17865	2027
seq17866	1988
seq17867	2043
seq17868	2022
seq17869	2007
seq17870	2026
seq17871	2026
seq17872	2025
seq17873	2027
seq17874	2014
seq17875	2059
seq17876	2017
seq17877	2029
seq17878	1901
seq17879	2024
seq17880	1984
seq17881	1949
seq17882	2035
seq17883	2027
seq17884	1975
seq17885	2009
seq17886	2035
seq17887	1968
seq17888	2024
seq17889	2040
seq17890	2023
seq17891	2024
seq17892	2012
seq17893	2038
seq17894	2024
seq17895	2024
seq17896	2030
seq17897	2032
seq17898	2032
seq17899	2010
seq17900	2037
seq17901	2004
seq17902	1961
seq17903	2025
seq17904	2026
seq17905	2009
seq17906	2038
seq17907	2020
seq17908	1956
seq17909	2019
seq17910	2021
seq17911	2018
seq17912	2042
seq17913	2033
seq17914	2009
seq17915	2115
seq17916	2021
seq17917	2018
seq17918	2042
seq17919	2034
seq17920	2061
seq17921	1998
seq17922	2029
seq17923	2030
seq17924	2022
seq17925	1946
seq17926	2035
seq17927	2022
seq17928	2023
seq17929	2023
seq17930	2025
seq17931	2022
seq17932	2027
seq17933	2025
seq17934	2026
seq17935	2018
seq17936	2018
seq17937	2036
seq17938	1972
seq17939	2043
seq17940	2036
seq17941	2046
seq17942	2022
seq17943	2018
seq17944	2017
seq17945	2025
seq17946	1996
seq17947	2017
seq17948	2019
seq17949	2019
seq17950	2015
seq17951	2017
seq17952	1960
seq17953	2062
seq17954	1916
seq17955	1950
seq17956	2017
seq17957	2020
seq17958	2020
seq17959	2033
seq17960	2010
seq17961	2002
seq17962	2014
seq17963	2016
seq17964	2022
seq17965	2016
seq17966	2017
seq17967	2017
seq17968	2016
seq17969	2015
seq17970	2017
seq17971	2020
seq17972	1955
seq17973	1991
seq17974	2015
seq17975	1955
seq17976	1966
seq17977	2021
seq17978	1935
seq17979	2019
seq17980	2017
seq17981	2015
seq17982	2015
seq17983	2020
seq17984	2019
seq17985	2021
seq17986	2013
seq17987	2032
seq17988	2016
seq17989	2011
seq17990	2014
seq17991	1999
seq17992	2025
seq17993	2013
seq17994	2017
seq17995	2000
seq17996	2011
seq17997	1885
seq17998	2015
seq17999	2011
seq18000	2015
seq18001	2015
seq18002	2013
seq18003	2014
seq18004	2015
seq18005	2013
seq18006	1953
seq18007	2034
seq18008	2026
seq18009	2027
seq18010	2012
seq18011	2009
seq18012	2013
seq18013	1980
seq18014	1992
seq18015	1935
seq18016	2022
seq18017	2020
seq18018	2009
seq18019	2026
seq18020	2013
seq18021	2027
seq18022	2011
seq18023	2012
seq18024	1973
seq18025	2024
seq18026	2053
seq18027	2057
seq18028	2007
seq18029	2015
seq18030	1960
seq18031	2011
seq18032	1994
seq18033	2009
seq18034	2017
seq18035	2016
seq18036	2011
seq18037	2018
seq18038	2020
seq18039	2034
seq18040	1959
seq18041	2007
seq18042	2010
seq18043	1970
seq18044	2005
seq18045	2011
seq18046	1943
seq18047	1936
seq18048	2010
seq18049	2010
seq18050	2002
seq18051	2008
seq18052	2015
seq18053	1990
seq18054	2008
seq18055	2032
seq18056	2008
seq18057	1980
seq18058	1947
seq18059	2000
seq18060	1912
seq18061	2008
seq18062	2008
seq18063	2008
seq18064	2007
seq18065	2007
seq18066	2007
seq18067	2023
seq18068	2013
seq18069	1988
seq18070	2007
seq18071	2008
seq18072	1987
seq18073	2007
seq18074	2067
seq18075	1982
seq18076	1968
seq18077	1922
seq18078	2006
seq18079	2006
seq18080	1959
seq18081	2028
seq18082	2010
seq18083	1969
seq18084	2007
seq18085	2003
seq18086	1959
seq18087	2002
seq18088	1997
seq18089	2012
seq18090	2007
seq18091	2005
seq18092	1965
seq18093	2010
seq18094	1941
seq18095	2004
seq18096	2025
seq18097	2013
seq18098	2024
seq18099	2007
seq18100	2015
seq18101	2006
seq18102	2006
seq18103	2008
seq18104	2004
seq18105	2020
seq18106	2017
seq18107	2004
seq18108	2003
seq18109	1945
seq18110	2024
seq18111	1984
seq18112	2003
seq18113	2033
seq18114	1995
seq18115	2018
seq18116	2004
seq18117	1954
seq18118	2004
seq18119	1985
seq18120	2014
seq18121	2022
seq18122	2010
seq18123	2008
seq18124	1967
seq18125	2002
seq18126	2003
seq18127	2012
seq18128	2005
seq18129	2001
seq18130	2034
seq18131	2000
seq18132	2002
seq18133	2003
seq18134	2045
seq18135	2001
seq18136	1931
seq18137	2004
seq18138	2001
seq18139	1937
seq18140	2026
seq18141	2006
seq18142	1994
seq18143	2000
seq18144	1954
seq18145	2001
seq18146	2025
seq18147	1988
seq18148	2004
seq18149	2006
seq18150	1965
seq18151	2048
seq18152	1998
seq18153	1997
seq18154	1999
seq18155	1963
seq18156	1991
seq18157	2002
seq18158	1983
seq18159	2000
seq18160	2002
seq18161	2015
seq18162	2005
seq18163	2007
seq18164	1997
seq18165	2005
seq18166	1990
seq18167	2036
seq18168	1912
seq18169	1966
seq18170	2003
seq18171	1991
seq18172	1958
seq18173	1948
seq18174	1921
seq18175	1999
seq18176	2001
seq18177	1998
seq18178	1997
seq18179	1997
seq18180	1981
seq18181	1997
seq18182	1996
seq18183	1988
seq18184	2002
seq18185	2017
seq18186	1995
seq18187	1946
seq18188	1997
seq18189	1951
seq18190	1996
seq18191	1991
seq18192	2002
seq18193	2055
seq18194	1988
seq18195	1996
seq18196	2019
seq18197	1975
seq18198	1996
seq18199	1993
seq18200	1997
seq18201	1992
seq18202	1981
seq18203	2001
seq18204	1989
seq18205	1976
seq18206	2000
seq18207	2004
seq18208	1995
seq18209	2021
seq18210	1996
seq18211	1931
seq18212	1984
seq18213	1999
seq18214	1996
seq18215	1996
seq18216	2007
seq18217	2055
seq18218	1953
seq18219	1997
seq18220	1991
seq18221	1963
seq18222	1936
seq18223	1988
seq18224	1913
seq18225	1960
seq18226	1993
seq18227	1994
seq18228	1963
seq18229	2050
seq18230	1989
seq18231	1907
seq18232	1982
seq18233	1995
seq18234	1965
seq18235	2000
seq18236	1996
seq18237	2000
seq18238	1981
seq18239	1995
seq18240	1851
seq18241	1918
seq18242	1998
seq18243	1965
seq18244	2002
seq18245	2028
seq18246	2002
seq18247	1995
seq18248	2028
seq18249	1992
seq18250	1987
seq18251	1992
seq18252	1992
seq18253	2098
seq18254	1995
seq18255	1999
seq18256	1951
seq18257	1988
seq18258	1988
seq18259	1981
seq18260	2009
seq18261	1997
seq18262	1990
seq18263	2011
seq18264	1960
seq18265	1989
seq18266	2002
seq18267	1984
seq18268	2027
seq18269	1968
seq18270	2008
seq18271	2005
seq18272	1983
seq18273	1993
seq18274	1929
seq18275	1990
seq18276	1992
seq18277	1995
seq18278	1987
seq18279	1938
seq18280	1988
seq18281	1988
seq18282	2005
seq18283	2012
seq18284	1980
seq18285	1989
seq18286	1990
seq18287	1945
seq18288	1987
seq18289	1988
seq18290	2002
seq18291	1910
seq18292	1988
seq18293	1987
seq18294	1972
seq18295	1971
seq18296	1998
seq18297	1987
seq18298	1963
seq18299	2017
seq18300	1986
seq18301	1986
seq18302	1984
seq18303	1991
seq18304	2033
seq18305	1984
seq18306	2008
seq18307	1987
seq18308	1962
seq18309	1986
seq18310	1959
seq18311	1991
seq18312	1893
seq18313	1981
seq18314	1971
seq18315	2087
seq18316	1984
seq18317	1987
seq18318	1915
seq18319	1991
seq18320	1990
seq18321	1984
seq18322	2012
seq18323	1941
seq18324	2003
seq18325	2012
seq18326	1984
seq18327	1986
seq18328	1987
seq18329	1938
seq18330	1999
seq18331	1947
seq18332	1983
seq18333	1983
seq18334	1985
seq18335	1989
seq18336	1984
seq18337	1985
seq18338	1981
seq18339	1984
seq18340	1963
seq18341	1901
seq18342	1983
seq18343	1949
seq18344	1982
seq18345	1981
seq18346	1959
seq18347	1986
seq18348	1960
seq18349	1948
seq18350	1982
seq18351	1975
seq18352	1984
seq18353	1966
seq18354	1981
seq18355	1981
seq18356	1953
seq18357	1961
seq18358	2047
seq18359	1994
seq18360	1977
seq18361	1982
seq18362	1984
seq18363	1948
seq18364	1966
seq18365	1899
seq18366	2010
seq18367	2001
seq18368	1974
seq18369	1980
seq18370	1917
seq18371	1989
seq18372	1988
seq18373	2012
seq18374	1985
seq18375	2003
seq18376	1981
seq18377	1995
seq18378	1835
seq18379	1956
seq18380	1988
seq18381	1998
seq18382	1987
seq18383	1978
seq18384	1977
